,NumEmpleado,Horario,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado
1966,20276,18:00 - 19:00, ,X, ,X,X, 
1967,20276,19:00 - 20:00, ,X, ,X,X, 
1968,20276,20:00 - 21:00,X,X,X, , , 
1969,20276,21:00 - 22:00,X,X,X, , , 
1970,20276,22:00 - 23:00, , , , , , 
1971,20276,24,,,,,,
1972,20282,7:00 - 8:00, , ,X, , , 
1973,20282,8:00 - 9:00, , ,X, , , 
1974,20282,9:00 - 10:00, , , , , , 
1975,20282,10:00 - 11:00, , , , , , 
1976,20282,11:00 - 12:00, , , , , , 
1977,20282,12:00 - 13:00, , , , , , 
1978,20282,13:00 - 14:00, , , , , , 
1979,20282,14:00 - 15:00, , , , , , 
1980,20282,15:00 - 16:00, , , , , , 
1981,20282,16:00 - 17:00, , , , , , 
1982,20282,17:00 - 18:00, , , , , , 
1983,20282,18:00 - 19:00, , , , , , 
1984,20282,19:00 - 20:00, , , , , , 
1985,20282,20:00 - 21:00, , , , , , 
1986,20282,21:00 - 22:00, , , , , , 
1987,20282,22:00 - 23:00, , , , , , 
1988,20282,2,,,,,,
1989,20403,7:00 - 8:00, , , , , , 
1990,20403,8:00 - 9:00, ,X, , , , 
1991,20403,9:00 - 10:00,X,X, , , , 
1992,20403,10:00 - 11:00,X, , , ,X, 
1993,20403,11:00 - 12:00,X, , , ,X, 
1994,20403,12:00 - 13:00, , , , ,X, 
1995,20403,13:00 - 14:00, , , , , , 
1996,20403,14:00 - 15:00, , , , , , 
1997,20403,15:00 - 16:00, , , , , , 
1998,20403,16:00 - 17:00, , , , , , 
1999,20403,17:00 - 18:00, , , , , , 
2000,20403,18:00 - 19:00, , , , , , 
2001,20403,19:00 - 20:00, , , , , , 
2002,20403,20:00 - 21:00, , , , , , 
2003,20403,21:00 - 22:00, , , , , , 
2004,20403,22:00 - 23:00, , , , , , 
2005,20403,8,,,,,,
2006,20430,7:00 - 8:00, , , , , , 
2007,20430,8:00 - 9:00, , , , , , 
2008,20430,9:00 - 10:00, , , , , , 
2009,20430,10:00 - 11:00, , , , , , 
2010,20430,11:00 - 12:00, , , , , , 
2011,20430,12:00 - 13:00, , , , , , 
2012,20430,13:00 - 14:00, , , , , , 
2013,20430,14:00 - 15:00, , , , , , 
2014,20430,15:00 - 16:00, , , , , , 
2015,20430,16:00 - 17:00, , , , , , 
2016,20430,17:00 - 18:00, ,X,X, , , 
2017,20430,18:00 - 19:00, ,X,X, , , 
2018,20430,19:00 - 20:00, , , , , , 
2019,20430,20:00 - 21:00, , , , , , 
2020,20430,21:00 - 22:00, , , , , , 
2021,20430,22:00 - 23:00, , , , , , 
2022,20430,4,,,,,,
2023,20691,7:00 - 8:00, , , , , , 
2024,20691,8:00 - 9:00, , , , , , 
2025,20691,9:00 - 10:00,X,X,X,X,X, 
2026,20691,10:00 - 11:00,X,X,X,X,X, 
2027,20691,11:00 - 12:00,X,X,X,X,X, 
2028,20691,12:00 - 13:00,X,X,X,X,X, 
2029,20691,13:00 - 14:00, , , , , , 
2030,20691,14:00 - 15:00, , , , , , 
2031,20691,15:00 - 16:00, , , , , , 
2032,20691,16:00 - 17:00, , , , , , 
2033,20691,17:00 - 18:00, , , , , , 
2034,20691,18:00 - 19:00,X,X,X,X, , 
2035,20691,19:00 - 20:00,X,X,X,X,X, 
2036,20691,20:00 - 21:00, ,X,X,X,X, 
2037,20691,21:00 - 22:00, ,X,X,X,X, 
2038,20691,22:00 - 23:00, , , , , , 
2039,20691,37,,,,,,
2040,20708,7:00 - 8:00, , , , , , 
2041,20708,8:00 - 9:00, , , , , , 
2042,20708,9:00 - 10:00, ,X,X,X, , 
2043,20708,10:00 - 11:00, ,X,X,X, , 
2044,20708,11:00 - 12:00, , , ,X, , 
2045,20708,12:00 - 13:00, , , , , , 
2046,20708,13:00 - 14:00, , , , , , 
2047,20708,14:00 - 15:00, , , , , , 
2048,20708,15:00 - 16:00, , , , , , 
2049,20708,16:00 - 17:00, , , , , , 
2050,20708,17:00 - 18:00, , , , , , 
2051,20708,18:00 - 19:00, , , , , , 
2052,20708,19:00 - 20:00, , , , , , 
2053,20708,20:00 - 21:00, , , , , , 
2054,20708,21:00 - 22:00, , , , , , 
2055,20708,22:00 - 23:00, , , , , , 
2056,20708,7,,,,,,
2057,20829,7:00 - 8:00,X, ,X,X, , 
2058,20829,8:00 - 9:00,X, ,X,X, , 
2059,20829,9:00 - 10:00, , , , , , 
2060,20829,10:00 - 11:00, , , , , , 
2061,20829,11:00 - 12:00, , , , ,X, 
2062,20829,12:00 - 13:00, , , , , , 
2063,20829,13:00 - 14:00, , , , , , 
2064,20829,14:00 - 15:00, , , , , , 
2065,20829,15:00 - 16:00, , , , , , 
2066,20829,16:00 - 17:00, , , , , , 
2067,20829,17:00 - 18:00, , , , , , 
2068,20829,18:00 - 19:00, , , , , , 
2069,20829,19:00 - 20:00,X, , ,X, , 
2070,20829,20:00 - 21:00, ,X,X,X, , 
2071,20829,21:00 - 22:00, ,X,X, , , 
2072,20829,22:00 - 23:00, , , , , , 
2073,20829,14,,,,,,
2074,20830,7:00 - 8:00, , , , ,X, 
2075,20830,8:00 - 9:00, , , , ,X, 
2076,20830,9:00 - 10:00, , , , , , 
2077,20830,10:00 - 11:00, , , , , , 
2078,20830,11:00 - 12:00, , , ,X, , 
2079,20830,12:00 - 13:00, , , ,X, , 
2080,20830,13:00 - 14:00, , , , , , 
2081,20830,14:00 - 15:00, , , , , , 
2082,20830,15:00 - 16:00, , , , , , 
2083,20830,16:00 - 17:00, , , , , , 
2084,20830,17:00 - 18:00, , , , , , 
2085,20830,18:00 - 19:00, , , , , , 
2086,20830,19:00 - 20:00, , , , , , 
2087,20830,20:00 - 21:00, , , , , , 
2088,20830,21:00 - 22:00, , , , , , 
2089,20830,22:00 - 23:00, , , , , , 
2090,20830,4,,,,,,
2091,20844,7:00 - 8:00,X, , ,X, , 
2092,20844,8:00 - 9:00, , , ,X, , 
2093,20844,9:00 - 10:00, , , , , , 
2094,20844,10:00 - 11:00, , , , , , 
2095,20844,11:00 - 12:00, , , , , , 
2096,20844,12:00 - 13:00, , , , , , 
2097,20844,13:00 - 14:00, , , , , , 
2098,20844,14:00 - 15:00, , , , , , 
2099,20844,15:00 - 16:00, , , , , , 
2100,20844,16:00 - 17:00, , , , , , 
2101,20844,17:00 - 18:00, , , , , , 
2102,20844,18:00 - 19:00, , , , , , 
2103,20844,19:00 - 20:00, , , , , , 
2104,20844,20:00 - 21:00, , , , , , 
2105,20844,21:00 - 22:00, , , , , , 
2106,20844,22:00 - 23:00, , , , , , 
2107,20844,3,,,,,,
2108,20996,7:00 - 8:00, , , , , , 
2109,20996,8:00 - 9:00, , , , , , 
2110,20996,9:00 - 10:00, ,X,X,X, , 
2111,20996,10:00 - 11:00,X,X,X,X, , 
2112,20996,11:00 - 12:00,X,X, ,X, , 
2113,20996,12:00 - 13:00, , , ,X, , 
2114,20996,13:00 - 14:00, , , , , , 
2115,20996,14:00 - 15:00, , , , , , 
2116,20996,15:00 - 16:00, , , , , , 
2117,20996,16:00 - 17:00, , , , , , 
2118,20996,17:00 - 18:00, , , , , , 
2119,20996,18:00 - 19:00, , , , , , 
2120,20996,19:00 - 20:00, , , , , , 
2121,20996,20:00 - 21:00, , , , , , 
2122,20996,21:00 - 22:00, , , , , , 
2123,20996,22:00 - 23:00, , , , , , 
2124,20996,11,,,,,,
2125,20997,7:00 - 8:00, , , , , , 
2126,20997,8:00 - 9:00, , , , , , 
2127,20997,9:00 - 10:00, , , , , , 
2128,20997,10:00 - 11:00, , , , , , 
2129,20997,11:00 - 12:00, , , , , , 
2130,20997,12:00 - 13:00, , , , , , 
2131,20997,13:00 - 14:00, , , , , , 
2132,20997,14:00 - 15:00, , , , , , 
2133,20997,15:00 - 16:00, , , , , , 
2134,20997,16:00 - 17:00, ,X, ,X, , 
2135,20997,17:00 - 18:00, ,X, ,X, , 
2136,20997,18:00 - 19:00, , , , , , 
2137,20997,19:00 - 20:00, , , , , , 
2138,20997,20:00 - 21:00, , , , , , 
2139,20997,21:00 - 22:00, , , , , , 
2140,20997,22:00 - 23:00, , , , , , 
2141,20997,4,,,,,,
2142,20998,7:00 - 8:00, , , , , , 
2143,20998,8:00 - 9:00, , , , , , 
2144,20998,9:00 - 10:00, , , , , , 
2145,20998,10:00 - 11:00, , , , , , 
2146,20998,11:00 - 12:00, , , , , , 
2147,20998,12:00 - 13:00, , , , , , 
2148,20998,13:00 - 14:00, , , , , , 
2149,20998,14:00 - 15:00, , , , , , 
2150,20998,15:00 - 16:00, , , , , , 
2151,20998,16:00 - 17:00, , , , , , 
2152,20998,17:00 - 18:00, , , , , , 
2153,20998,18:00 - 19:00, , , , , , 
2154,20998,19:00 - 20:00, ,X, , , , 
2155,20998,20:00 - 21:00, ,X,X, , , 
2156,20998,21:00 - 22:00, ,X,X, , , 
2157,20998,22:00 - 23:00, , , , , , 
2158,20998,5,,,,,,
2159,21041,7:00 - 8:00, , , , , , 
2160,21041,8:00 - 9:00, , , , , , 
2161,21041,9:00 - 10:00, , , , , , 
2162,21041,10:00 - 11:00, , , , , , 
2163,21041,11:00 - 12:00, , , , , , 
2164,21041,12:00 - 13:00, , , , , , 
2165,21041,13:00 - 14:00, , , , , , 
2166,21041,14:00 - 15:00, , , , , , 
2167,21041,15:00 - 16:00, , , , , , 
2168,21041,16:00 - 17:00, , , , , , 
2169,21041,17:00 - 18:00, , , , ,X, 
2170,21041,18:00 - 19:00,X, , , ,X, 
2171,21041,19:00 - 20:00, , , , , , 
2172,21041,20:00 - 21:00, , , , , , 
2173,21041,21:00 - 22:00, , , , , , 
2174,21041,22:00 - 23:00, , , , , , 
2175,21041,3,,,,,,
2176,21084,7:00 - 8:00, , , , , , 
2177,21084,8:00 - 9:00, , , , , , 
2178,21084,9:00 - 10:00, , , , , , 
2179,21084,10:00 - 11:00, , , , , , 
2180,21084,11:00 - 12:00, , , , , , 
2181,21084,12:00 - 13:00, , , , , , 
2182,21084,13:00 - 14:00, , , , , , 
2183,21084,14:00 - 15:00, , , , , , 
2184,21084,15:00 - 16:00, , , , , , 
2185,21084,16:00 - 17:00, , , , , , 
2186,21084,17:00 - 18:00, , , , , , 
2187,21084,18:00 - 19:00, , , , ,X, 
2188,21084,19:00 - 20:00,X,X,X,X,X, 
2189,21084,20:00 - 21:00,X,X,X,X,X, 
2190,21084,21:00 - 22:00,X,X,X,X,X, 
2191,21084,22:00 - 23:00, , , , , , 
2192,21084,16,,,,,,
2193,21252,7:00 - 8:00,X, , , , , 
2194,21252,8:00 - 9:00,X, , , , , 
2195,21252,9:00 - 10:00,X,X,X,X,X, 
2196,21252,10:00 - 11:00,X,X,X,X,X, 
2197,21252,11:00 - 12:00, ,X,X,X,X, 
2198,21252,12:00 - 13:00, ,X,X,X,X, 
2199,21252,13:00 - 14:00, ,X, , , , 
2200,21252,14:00 - 15:00, , , , , , 
2201,21252,15:00 - 16:00, , , ,X, , 
2202,21252,16:00 - 17:00,X, ,X,X,X, 
2203,21252,17:00 - 18:00,X,X,X,X,X, 
2204,21252,18:00 - 19:00,X,X,X,X,X, 
2205,21252,19:00 - 20:00,X,X,X, ,X, 
2206,21252,20:00 - 21:00, , , , , , 
2207,21252,21:00 - 22:00, , , , , , 
2208,21252,22:00 - 23:00, , , , , , 
2209,21252,40,,,,,,
2210,21281,7:00 - 8:00,X,X,X, ,X, 
2211,21281,8:00 - 9:00,X,X,X, ,X, 
2212,21281,9:00 - 10:00,X,X,X, , , 
2213,21281,10:00 - 11:00,X,X,X, , , 
2214,21281,11:00 - 12:00, , , , , , 
2215,21281,12:00 - 13:00,X, , ,X, , 
2216,21281,13:00 - 14:00,X, , ,X, , 
2217,21281,14:00 - 15:00, , , , , , 
2218,21281,15:00 - 16:00, , , , , , 
2219,21281,16:00 - 17:00, ,X, , , , 
2220,21281,17:00 - 18:00, ,X, , , , 
2221,21281,18:00 - 19:00,X, , , , , 
2222,21281,19:00 - 20:00,X, , , , , 
2223,21281,20:00 - 21:00, , , , , , 
2224,21281,21:00 - 22:00, , , , , , 
2225,21281,22:00 - 23:00, , , , , , 
2226,21281,22,,,,,,
2227,21441,7:00 - 8:00, ,X,X, , , 
2228,21441,8:00 - 9:00, ,X,X, , , 
2229,21441,9:00 - 10:00, , , , , , 
2230,21441,10:00 - 11:00, , , , , , 
2231,21441,11:00 - 12:00, , , , , , 
2232,21441,12:00 - 13:00, , , , , , 
2233,21441,13:00 - 14:00, , , , , , 
2234,21441,14:00 - 15:00, , , , , , 
2235,21441,15:00 - 16:00, , , , , , 
2236,21441,16:00 - 17:00, , , , , , 
2237,21441,17:00 - 18:00, , , , , , 
2238,21441,18:00 - 19:00, , , , , , 
2239,21441,19:00 - 20:00, , , , , , 
2240,21441,20:00 - 21:00, , , , , , 
2241,21441,21:00 - 22:00, , , , , , 
2242,21441,22:00 - 23:00, , , , , , 
2243,21441,4,,,,,,
2244,21443,7:00 - 8:00, , , , , , 
2245,21443,8:00 - 9:00, , , , , , 
2246,21443,9:00 - 10:00,X, , , , , 
2247,21443,10:00 - 11:00,X, ,X, ,X, 
2248,21443,11:00 - 12:00,X, ,X,X,X, 
2249,21443,12:00 - 13:00, , , ,X, , 
2250,21443,13:00 - 14:00, , , , , , 
2251,21443,14:00 - 15:00, , , , , , 
2252,21443,15:00 - 16:00, , , , , , 
2253,21443,16:00 - 17:00, , , , , , 
2254,21443,17:00 - 18:00, , , , , , 
2255,21443,18:00 - 19:00, ,X, , , , 
2256,21443,19:00 - 20:00, ,X, , , , 
2257,21443,20:00 - 21:00,X, , , , , 
2258,21443,21:00 - 22:00,X, , , , , 
2259,21443,22:00 - 23:00, , , , , , 
2260,21443,13,,,,,,
2261,21564,7:00 - 8:00, , , , , , 
2262,21564,8:00 - 9:00, , , , , , 
2263,21564,9:00 - 10:00,X,X,X,X,X, 
2264,21564,10:00 - 11:00,X,X,X,X,X, 
2265,21564,11:00 - 12:00,X,X,X,X,X, 
2266,21564,12:00 - 13:00,X,X,X,X,X, 
2267,21564,13:00 - 14:00, , , , , , 
2268,21564,14:00 - 15:00, , , , , , 
2269,21564,15:00 - 16:00, , , , , , 
2270,21564,16:00 - 17:00, , , , , , 
2271,21564,17:00 - 18:00, , , , , , 
2272,21564,18:00 - 19:00, ,X,X,X,X, 
2273,21564,19:00 - 20:00, ,X,X,X,X, 
2274,21564,20:00 - 21:00, ,X,X,X,X, 
2275,21564,21:00 - 22:00, ,X,X,X,X, 
2276,21564,22:00 - 23:00, , , , , , 
2277,21564,36,,,,,,
2278,21600,7:00 - 8:00, , ,X, , , 
2279,21600,8:00 - 9:00, ,X, , , , 
2280,21600,9:00 - 10:00, ,X, , , , 
2281,21600,10:00 - 11:00, , , , , , 
2282,21600,11:00 - 12:00, , , , , , 
2283,21600,12:00 - 13:00, , , , , , 
2284,21600,13:00 - 14:00, , , , , , 
2285,21600,14:00 - 15:00, , , , , , 
2286,21600,15:00 - 16:00, , , , , , 
2287,21600,16:00 - 17:00, , , , , , 
2288,21600,17:00 - 18:00, , , , , , 
2289,21600,18:00 - 19:00, , , , , , 
2290,21600,19:00 - 20:00, , , , , , 
2291,21600,20:00 - 21:00, , , , , , 
2292,21600,21:00 - 22:00, , , , , , 
2293,21600,22:00 - 23:00, , , , , , 
2294,21600,3,,,,,,
2295,22125,7:00 - 8:00, , , , , , 
2296,22125,8:00 - 9:00, , ,X, , , 
2297,22125,9:00 - 10:00, ,X,X,X,X, 
2298,22125,10:00 - 11:00, ,X,X,X, , 
2299,22125,11:00 - 12:00, , ,X, ,X, 
2300,22125,12:00 - 13:00,X, ,X,X,X, 
2301,22125,13:00 - 14:00,X,X,X,X,X, 
2302,22125,14:00 - 15:00, ,X, ,X,X, 
2303,22125,15:00 - 16:00, ,X, ,X, , 
2304,22125,16:00 - 17:00, ,X, , , , 
2305,22125,17:00 - 18:00, , , , , , 
2306,22125,18:00 - 19:00, , , , , , 
2307,22125,19:00 - 20:00, , , , , , 
2308,22125,20:00 - 21:00, , , , , , 
2309,22125,21:00 - 22:00, , , , , , 
2310,22125,22:00 - 23:00, , , , , , 
2311,22125,25,,,,,,
2312,22160,7:00 - 8:00, , , ,X, , 
2313,22160,8:00 - 9:00, , , ,X, , 
2314,22160,9:00 - 10:00, , , ,X, , 
2315,22160,10:00 - 11:00, , , , , , 
2316,22160,11:00 - 12:00, , , , , , 
2317,22160,12:00 - 13:00, , , , , , 
2318,22160,13:00 - 14:00, , , , , , 
2319,22160,14:00 - 15:00, , , , , , 
2320,22160,15:00 - 16:00, , , , , , 
2321,22160,16:00 - 17:00, , ,X, , , 
2322,22160,17:00 - 18:00, , ,X, , , 
2323,22160,18:00 - 19:00, , ,X, , , 
2324,22160,19:00 - 20:00, , , , , , 
2325,22160,20:00 - 21:00, , , , , , 
2326,22160,21:00 - 22:00, , , , , , 
2327,22160,22:00 - 23:00, , , , , , 
2328,22160,6,,,,,,
2329,22359,7:00 - 8:00, , , , , , 
2330,22359,8:00 - 9:00, , , , , , 
2331,22359,9:00 - 10:00, , , , , , 
2332,22359,10:00 - 11:00, , , , , , 
2333,22359,11:00 - 12:00, , , , , , 
2334,22359,12:00 - 13:00, , , , , , 
2335,22359,13:00 - 14:00, , , , , , 
2336,22359,14:00 - 15:00, , , , , , 
2337,22359,15:00 - 16:00, , , , , , 
2338,22359,16:00 - 17:00, , , , , , 
2339,22359,17:00 - 18:00, , , , , , 
2340,22359,18:00 - 19:00,X,X,X,X,X, 
2341,22359,19:00 - 20:00, ,X,X,X,X, 
2342,22359,20:00 - 21:00,X,X,X, , , 
2343,22359,21:00 - 22:00,X,X,X, , , 
2344,22359,22:00 - 23:00, , , , , , 
2345,22359,15,,,,,,
2346,22431,7:00 - 8:00, , , , , , 
2347,22431,8:00 - 9:00, , , , , , 
2348,22431,9:00 - 10:00, , , , , , 
2349,22431,10:00 - 11:00, , , , , , 
2350,22431,11:00 - 12:00, ,X,X, , , 
2351,22431,12:00 - 13:00, ,X, , , , 
2352,22431,13:00 - 14:00, , , , , , 
2353,22431,14:00 - 15:00, , , , , , 
2354,22431,15:00 - 16:00, , , , , , 
2355,22431,16:00 - 17:00, , , , , , 
2356,22431,17:00 - 18:00, , , , , , 
2357,22431,18:00 - 19:00, , , , , , 
2358,22431,19:00 - 20:00, , , , , , 
2359,22431,20:00 - 21:00, , , , , , 
2360,22431,21:00 - 22:00, , , , , , 
2361,22431,22:00 - 23:00, , , , , , 
2362,22431,3,,,,,,
2363,22432,7:00 - 8:00, , , , , , 
2364,22432,8:00 - 9:00, , , , , , 
2365,22432,9:00 - 10:00,X,X,X,X,X, 
2366,22432,10:00 - 11:00,X,X,X,X,X, 
2367,22432,11:00 - 12:00,X,X,X,X,X, 
2368,22432,12:00 - 13:00,X,X,X,X,X, 
2369,22432,13:00 - 14:00, , , , , , 
2370,22432,14:00 - 15:00, , , , , , 
2371,22432,15:00 - 16:00, , , , , , 
2372,22432,16:00 - 17:00, , , , , , 
2373,22432,17:00 - 18:00,X,X,X,X,X, 
2374,22432,18:00 - 19:00,X,X,X,X,X, 
2375,22432,19:00 - 20:00,X,X,X,X,X, 
2376,22432,20:00 - 21:00, , , , , , 
2377,22432,21:00 - 22:00, , , , , , 
2378,22432,22:00 - 23:00, , , , , , 
2379,22432,35,,,,,,
2380,22476,7:00 - 8:00, , , , , , 
2381,22476,8:00 - 9:00, , , , , , 
2382,22476,9:00 - 10:00, , , , , , 
2383,22476,10:00 - 11:00, , , , , , 
2384,22476,11:00 - 12:00, , , , , , 
2385,22476,12:00 - 13:00, , , , , , 
2386,22476,13:00 - 14:00, , , , , , 
2387,22476,14:00 - 15:00, , , , , , 
2388,22476,15:00 - 16:00, , , , , , 
2389,22476,16:00 - 17:00, , , , , , 
2390,22476,17:00 - 18:00, , , ,X, , 
2391,22476,18:00 - 19:00, , , ,X,X, 
2392,22476,19:00 - 20:00, , , ,X,X, 
2393,22476,20:00 - 21:00, , , ,X,X, 
2394,22476,21:00 - 22:00, , , , ,X, 
2395,22476,22:00 - 23:00, , , , , , 
2396,22476,8,,,,,,
2397,22478,7:00 - 8:00,X, ,X, , , 
2398,22478,8:00 - 9:00,X, ,X, , , 
2399,22478,9:00 - 10:00,X, ,X, , , 
2400,22478,10:00 - 11:00,X, ,X, , , 
2401,22478,11:00 - 12:00, , , , , , 
2402,22478,12:00 - 13:00, , , , , , 
2403,22478,13:00 - 14:00, , , , , , 
2404,22478,14:00 - 15:00, , , , , , 
2405,22478,15:00 - 16:00, , , , , , 
2406,22478,16:00 - 17:00, , , , , , 
2407,22478,17:00 - 18:00, , , , , , 
2408,22478,18:00 - 19:00, , , , , , 
2409,22478,19:00 - 20:00, , , , , , 
2410,22478,20:00 - 21:00, , , , , , 
2411,22478,21:00 - 22:00, , , , , , 
2412,22478,22:00 - 23:00, , , , , , 
2413,22478,8,,,,,,
2414,22483,7:00 - 8:00, , , ,X, , 
2415,22483,8:00 - 9:00, , , ,X, , 
2416,22483,9:00 - 10:00, , , , , , 
2417,22483,10:00 - 11:00, , , , , , 
2418,22483,11:00 - 12:00, , , , , , 
2419,22483,12:00 - 13:00, , ,X, , , 
2420,22483,13:00 - 14:00, , , , , , 
2421,22483,14:00 - 15:00, , ,X, , , 
2422,22483,15:00 - 16:00, , ,X, , , 
2423,22483,16:00 - 17:00,X, , , , , 
2424,22483,17:00 - 18:00, , ,X, , , 
2425,22483,18:00 - 19:00,X, ,X, ,X, 
2426,22483,19:00 - 20:00,X, , , , , 
2427,22483,20:00 - 21:00, , , , ,X, 
2428,22483,21:00 - 22:00, , , , , , 
2429,22483,22:00 - 23:00, , , , , , 
2430,22483,12,,,,,,
2431,22516,7:00 - 8:00,X, ,X,X,X, 
2432,22516,8:00 - 9:00,X,X,X,X,X, 
2433,22516,9:00 - 10:00,X,X,X, ,X, 
2434,22516,10:00 - 11:00,X,X, , , , 
2435,22516,11:00 - 12:00,X,X,X, ,X, 
2436,22516,12:00 - 13:00, ,X,X, , , 
2437,22516,13:00 - 14:00, , , , , , 
2438,22516,14:00 - 15:00, , , , , , 
2439,22516,15:00 - 16:00, , , , , , 
2440,22516,16:00 - 17:00, , , , , , 
2441,22516,17:00 - 18:00, , , , , , 
2442,22516,18:00 - 19:00, , , , , , 
2443,22516,19:00 - 20:00, , , , , , 
2444,22516,20:00 - 21:00, , , , , , 
2445,22516,21:00 - 22:00, , , , , , 
2446,22516,22:00 - 23:00, , , , , , 
2447,22516,21,,,,,,
2448,22691,7:00 - 8:00, , , , , , 
2449,22691,8:00 - 9:00, , , , , , 
2450,22691,9:00 - 10:00,X,X,X,X,X, 
2451,22691,10:00 - 11:00,X,X,X,X,X, 
2452,22691,11:00 - 12:00,X,X,X,X,X, 
2453,22691,12:00 - 13:00,X,X,X,X,X, 
2454,22691,13:00 - 14:00, , , , , , 
2455,22691,14:00 - 15:00, , , , , , 
2456,22691,15:00 - 16:00, , , , , , 
2457,22691,16:00 - 17:00, , , , , , 
2458,22691,17:00 - 18:00, , , , , , 
2459,22691,18:00 - 19:00, , , , , , 
2460,22691,19:00 - 20:00,X,X,X,X, , 
2461,22691,20:00 - 21:00,X, ,X,X,X, 
2462,22691,21:00 - 22:00,X, ,X,X,X, 
2463,22691,22:00 - 23:00, , , , , , 
2464,22691,32,,,,,,
2465,22768,7:00 - 8:00, , ,X,X, , 
2466,22768,8:00 - 9:00, , , ,X, , 
2467,22768,9:00 - 10:00, , , , , , 
2468,22768,10:00 - 11:00, , , , , , 
2469,22768,11:00 - 12:00, , , , , , 
2470,22768,12:00 - 13:00, , , , , , 
2471,22768,13:00 - 14:00, , , , , , 
2472,22768,14:00 - 15:00, , , , , , 
2473,22768,15:00 - 16:00, , , , , , 
2474,22768,16:00 - 17:00, , , , , , 
2475,22768,17:00 - 18:00, , , , , , 
2476,22768,18:00 - 19:00, , ,X, ,X, 
2477,22768,19:00 - 20:00, , ,X,X, , 
2478,22768,20:00 - 21:00, ,X,X,X,X, 
2479,22768,21:00 - 22:00, ,X,X,X,X, 
2480,22768,22:00 - 23:00, , , , , , 
2481,22768,15,,,,,,
2482,22820,7:00 - 8:00, , , , , , 
2483,22820,8:00 - 9:00, , , , , , 
2484,22820,9:00 - 10:00, , , , , , 
2485,22820,10:00 - 11:00, , , , , , 
2486,22820,11:00 - 12:00, ,X, ,X, , 
2487,22820,12:00 - 13:00, ,X, ,X, , 
2488,22820,13:00 - 14:00, , , ,X, , 
2489,22820,14:00 - 15:00, , ,X,X, , 
2490,22820,15:00 - 16:00, , ,X, , , 
2491,22820,16:00 - 17:00, , ,X, , , 
2492,22820,17:00 - 18:00, , ,X, , , 
2493,22820,18:00 - 19:00, , , , , , 
2494,22820,19:00 - 20:00, , , , , , 
2495,22820,20:00 - 21:00,X, , , , , 
2496,22820,21:00 - 22:00,X, , , , , 
2497,22820,22:00 - 23:00, , , , , , 
2498,22820,12,,,,,,
2499,22878,7:00 - 8:00, , , , , , 
2500,22878,8:00 - 9:00, , , , , , 
2501,22878,9:00 - 10:00, , , , , , 
2502,22878,10:00 - 11:00, , , , , , 
2503,22878,11:00 - 12:00, , , , , , 
2504,22878,12:00 - 13:00, , , , , , 
2505,22878,13:00 - 14:00, , , , , , 
2506,22878,14:00 - 15:00, , , , , , 
2507,22878,15:00 - 16:00, , , , , , 
2508,22878,16:00 - 17:00, , ,X, , , 
2509,22878,17:00 - 18:00,X, ,X, ,X, 
2510,22878,18:00 - 19:00,X,X, , ,X, 
2511,22878,19:00 - 20:00,X,X, , ,X, 
2512,22878,20:00 - 21:00, ,X,X,X, , 
2513,22878,21:00 - 22:00, ,X,X,X, , 
2514,22878,22:00 - 23:00, , , , , , 
2515,22878,16,,,,,,
2516,23143,7:00 - 8:00,X, ,X, , , 
2517,23143,8:00 - 9:00,X, ,X, , , 
2518,23143,9:00 - 10:00, , , , , , 
2519,23143,10:00 - 11:00, , , , , , 
2520,23143,11:00 - 12:00, , , , , , 
2521,23143,12:00 - 13:00, , , , , , 
2522,23143,13:00 - 14:00, , , , , , 
2523,23143,14:00 - 15:00, , , , , , 
2524,23143,15:00 - 16:00, , , , , , 
2525,23143,16:00 - 17:00, , , , , , 
2526,23143,17:00 - 18:00, , , , , , 
2527,23143,18:00 - 19:00, , , , , , 
2528,23143,19:00 - 20:00, , , , , , 
2529,23143,20:00 - 21:00, , , , , , 
2530,23143,21:00 - 22:00, , , , , , 
2531,23143,22:00 - 23:00, , , , , , 
2532,23143,4,,,,,,
2533,23146,7:00 - 8:00, , , , , , 
2534,23146,8:00 - 9:00, , , , , , 
2535,23146,9:00 - 10:00,X,X,X,X,X, 
2536,23146,10:00 - 11:00,X,X,X,X,X, 
2537,23146,11:00 - 12:00,X,X,X,X,X, 
2538,23146,12:00 - 13:00,X,X,X,X,X, 
2539,23146,13:00 - 14:00, , , , , , 
2540,23146,14:00 - 15:00, , , , , , 
2541,23146,15:00 - 16:00, , , , , , 
2542,23146,16:00 - 17:00, , , , , , 
2543,23146,17:00 - 18:00,X,X,X,X,X, 
2544,23146,18:00 - 19:00,X,X,X,X,X, 
2545,23146,19:00 - 20:00,X,X,X,X,X, 
2546,23146,20:00 - 21:00, , , , ,X, 
2547,23146,21:00 - 22:00, , , , , , 
2548,23146,22:00 - 23:00, , , , , , 
2549,23146,36,,,,,,
2550,23196,7:00 - 8:00, , , , , , 
2551,23196,8:00 - 9:00, , , , , , 
2552,23196,9:00 - 10:00, , , , , , 
2553,23196,10:00 - 11:00, , , , , , 
2554,23196,11:00 - 12:00, , , , , , 
2555,23196,12:00 - 13:00, , , , , , 
2556,23196,13:00 - 14:00, , , , , , 
2557,23196,14:00 - 15:00, , , , , , 
